DATAFLOW,LAST UPDATE,freq,age,unit,sex,indic_em,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),United Kingdom,2010,78.9,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),United Kingdom,2011,79.1,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),United Kingdom,2012,79.6,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),United Kingdom,2013,80.2,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),United Kingdom,2014,80.5,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),United Kingdom,2015,80.6,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),United Kingdom,2016,81.0,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),United Kingdom,2017,81.3,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),United Kingdom,2018,81.6,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),United Kingdom,2019,82.0,,
